Customer ID,Age,Gender,Income,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,NumWebVisitsMonth,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
183,38,Male,66835,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually
184,58,Male,30477,Skirt,Clothing,29,Ohio,XL,Beige,Spring,6,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
185,32,Male,28249,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,6,3,Yes,Express,Yes,Yes,40,Cash,Fortnightly
186,46,Male,25271,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,9,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly
187,39,Male,32303,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,5,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually
188,19,Male,61286,Shoes,Footwear,94,Georgia,S,Purple,Spring,5,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
189,50,Male,74068,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,2,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly
190,36,Male,45759,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,7,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly
191,65,Male,24882,Coat,Outerwear,70,Indiana,XL,Beige,Fall,6,3,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly
192,64,Male,66973,Hat,Accessories,76,Utah,M,Gray,Fall,3,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
193,46,Male,36640,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,5,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly
194,36,Male,38872,Belt,Accessories,100,North Dakota,S,Silver,Fall,8,3,Yes,Standard,Yes,Yes,29,Venmo,Annually
195,51,Male,51148,Backpack,Accessories,94,Missouri,M,Olive,Spring,6,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly
196,51,Male,31353,Jacket,Outerwear,25,New York,M,Magenta,Fall,8,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly
197,38,Male,69661,Boots,Footwear,88,Washington,M,Lavender,Summer,3,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly
198,59,Male,80067,Scarf,Accessories,78,South Carolina,M,Black,Fall,2,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly
199,57,Male,86718,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,2,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly
200,54,Male,46854,Hat,Accessories,73,Idaho,XL,Green,Summer,8,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly
201,25,Male,69142,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,5,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly
202,69,Male,75922,Blouse,Clothing,22,Missouri,S,Beige,Fall,1,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually
203,57,Male,63693,Hat,Accessories,38,Nebraska,L,Magenta,Spring,6,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually
204,70,Male,102160,Scarf,Accessories,38,Indiana,S,Yellow,Fall,4,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly
205,24,Male,40637,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,7,4,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly
206,67,Male,18890,Shirt,Clothing,64,Hawaii,M,Silver,Winter,6,3,Yes,Standard,Yes,Yes,25,PayPal,Weekly
207,24,Male,29604,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,9,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly
208,62,Male,48721,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,6,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly
209,57,Male,44794,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,6,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly
210,55,Male,64497,Sandals,Footwear,97,Minnesota,S,Olive,Winter,8,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months
211,45,Male,46097,Jacket,Outerwear,22,Vermont,L,Teal,Fall,4,3,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly
212,69,Male,77972,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,1,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly
213,67,Male,44377,Handbag,Accessories,84,Virginia,L,Blue,Fall,8,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually
214,30,Male,46014,Handbag,Accessories,93,Nevada,L,Peach,Fall,7,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months
215,24,Male,70951,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,1,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months
216,62,Male,41443,Scarf,Accessories,64,New Jersey,S,Orange,Spring,8,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly
217,43,Male,52195,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,8,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly
218,35,Male,83790,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually
219,28,Male,44551,T-shirt,Clothing,45,California,S,Magenta,Spring,7,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
220,32,Male,69508,Belt,Accessories,88,Nevada,M,Cyan,Spring,6,3,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly
221,39,Male,45204,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly
222,28,Male,72460,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,1,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly
223,47,Male,77622,Gloves,Accessories,94,New York,XL,Gray,Spring,3,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly
224,20,Male,30732,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,8,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually
225,63,Male,63887,Socks,Clothing,83,South Dakota,S,Beige,Summer,6,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
226,25,Male,42011,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,8,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually
227,29,Male,51369,Shoes,Footwear,74,Texas,L,Violet,Spring,8,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly
228,50,Male,51537,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,8,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly
229,18,Male,79930,Socks,Clothing,79,New Hampshire,M,White,Spring,2,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually
230,70,Male,34320,Sandals,Footwear,28,Ohio,S,Silver,Spring,8,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months
231,66,Male,37070,Scarf,Accessories,88,Utah,L,Olive,Fall,7,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually
232,28,Male,81975,Blouse,Clothing,26,Tennessee,M,Blue,Spring,7,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
233,54,Male,38590,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,8,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,19,Male,15033,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,3,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months
235,20,Male,62745,Gloves,Accessories,39,South Dakota,S,Silver,Summer,5,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly
236,43,Male,22212,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,6,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly
237,38,Male,23661,Coat,Outerwear,68,North Dakota,L,Green,Winter,7,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly
238,50,Male,79761,Dress,Clothing,90,Iowa,M,Beige,Summer,3,3,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly
239,64,Male,7500,Skirt,Clothing,34,Ohio,M,Peach,Fall,7,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually
240,49,Male,60182,Pants,Clothing,51,Vermont,L,Yellow,Summer,4,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly
241,47,Male,73455,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly
242,36,Male,64961,Hoodie,Clothing,88,Delaware,M,Peach,Winter,3,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly
243,55,Male,22804,Coat,Outerwear,85,New York,L,Gray,Summer,9,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months
244,25,Male,73687,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
245,53,Male,61074,Belt,Accessories,42,Oregon,S,Indigo,Spring,7,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
246,49,Male,31686,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,6,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly
247,35,Male,80134,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,6,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly
248,29,Male,75027,Sweater,Clothing,66,Montana,XL,Brown,Spring,5,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly
249,47,Male,67546,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,3,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly
250,53,Male,65176,Handbag,Accessories,47,Alaska,S,Teal,Fall,6,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually
251,33,Male,31160,Skirt,Clothing,25,Mississippi,L,Black,Fall,8,4,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly
252,21,Male,29938,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,6,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually
253,32,Male,102692,Shorts,Clothing,41,Delaware,M,Violet,Summer,2,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly
254,52,Male,26490,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,6,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,75702,Sunglasses,Accessories,42,Indiana,M,White,Winter,8,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly
256,43,Male,30899,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,6,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
257,58,Male,63342,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,6,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months
258,20,Male,45989,Handbag,Accessories,53,West Virginia,M,Red,Summer,3,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly
259,61,Male,18701,Gloves,Accessories,74,Alabama,S,Lavender,Spring,5,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,32,Male,40737,Jeans,Clothing,57,Louisiana,M,Gold,Fall,8,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually
261,38,Male,15287,Hat,Accessories,57,Montana,S,Red,Winter,7,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,69674,Jeans,Clothing,77,California,L,Magenta,Winter,5,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
263,37,Male,44159,Pants,Clothing,40,Hawaii,M,Teal,Summer,5,3.7,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually
264,27,Male,37717,Shorts,Clothing,46,Iowa,M,Purple,Summer,9,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly
265,36,Male,43776,Pants,Clothing,78,Colorado,S,Charcoal,Fall,8,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually
266,32,Male,38179,Backpack,Accessories,59,Michigan,M,Gray,Spring,7,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,51,Male,80124,Jewelry,Accessories,75,Louisiana,L,White,Summer,1,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
268,64,Male,38097,Sweater,Clothing,54,Maryland,M,Olive,Spring,7,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually
269,68,Male,72940,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,1,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
270,68,Male,22070,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,6,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,69267,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,7,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually
272,65,Male,31788,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,5,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly
273,48,Male,61905,Jewelry,Accessories,26,Oregon,M,Beige,Summer,5,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
274,69,Male,29315,Coat,Outerwear,33,North Dakota,S,Silver,Spring,6,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly
275,59,Male,33378,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,7,3,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
276,48,Male,66313,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4,4,Yes,Express,Yes,Yes,13,Credit Card,Weekly
277,25,Male,60714,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,5,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
278,29,Male,77882,Shirt,Clothing,29,Georgia,M,Green,Winter,1,3,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,57,Male,69867,Sweater,Clothing,95,Hawaii,M,Orange,Spring,1,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually
280,23,Male,63841,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,6,4,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly
281,45,Male,24480,Sandals,Footwear,69,Montana,S,Cyan,Fall,7,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,38,Male,51369,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,8,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,21,Male,37760,Skirt,Clothing,94,Minnesota,M,Teal,Summer,7,3,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,32,Male,65640,Sweater,Clothing,30,Montana,S,Maroon,Fall,2,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually
285,63,Male,44319,Skirt,Clothing,45,Ohio,M,Red,Summer,5,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly
286,29,Male,30631,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,7,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,27,Male,75278,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,3,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,56,Male,50898,Scarf,Accessories,37,Delaware,L,Blue,Spring,5,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
289,30,Male,79946,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
290,49,Male,35416,Coat,Outerwear,85,New York,M,Yellow,Fall,8,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,58,Male,32414,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,7,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly
292,57,Male,38361,Dress,Clothing,26,Delaware,XL,Violet,Fall,7,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,60,Male,82497,Shoes,Footwear,99,Utah,M,Green,Spring,4,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,69,Male,16626,Handbag,Accessories,39,Connecticut,M,White,Spring,9,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually
295,70,Male,29672,Skirt,Clothing,20,New Jersey,M,Gold,Spring,6,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,53,Male,55951,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,8,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,25,Male,35388,Sandals,Footwear,74,Indiana,S,Lavender,Spring,7,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,48,Male,42386,Shoes,Footwear,26,Delaware,XL,Purple,Summer,8,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,69,Male,68627,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,1,4,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,25,Male,57912,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,5,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
301,29,Male,35246,Hat,Accessories,98,Iowa,M,Teal,Spring,5,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
302,46,Male,58821,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,6,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,37,Male,46377,Sweater,Clothing,44,Delaware,L,Olive,Summer,4,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,20,Male,39747,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,8,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly
305,40,Male,23976,Dress,Clothing,84,Oregon,M,Green,Winter,7,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,60,Male,80950,Sweater,Clothing,59,Utah,M,Teal,Fall,2,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually
307,26,Male,27038,Jacket,Outerwear,49,North Dakota,S,White,Summer,9,3.6,Yes,Express,Yes,Yes,4,Cash,Annually
308,29,Male,77457,Gloves,Accessories,32,Florida,M,Orange,Winter,1,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,66,Male,64100,Handbag,Accessories,29,Maryland,M,Beige,Fall,7,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly
310,66,Male,42670,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly
311,56,Male,12571,Pants,Clothing,85,Montana,M,Charcoal,Winter,6,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly
312,69,Male,22574,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,7,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,38,Male,10909,Pants,Clothing,89,Massachusetts,L,Green,Spring,3,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
314,42,Male,70893,Dress,Clothing,77,Vermont,M,Pink,Spring,3,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,30,Male,54198,Pants,Clothing,24,New Jersey,M,Purple,Summer,4,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,66,Male,28839,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,5,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually
317,36,Male,40321,Handbag,Accessories,22,California,M,Charcoal,Fall,7,3.3,Yes,Free Shipping,Yes,Yes,46,Venmo,Monthly
318,58,Male,66503,Sweater,Clothing,82,West Virginia,L,Teal,Fall,3,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,45,Male,30833,Backpack,Accessories,67,South Dakota,M,Beige,Winter,5,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually
320,47,Male,12367,Shorts,Clothing,74,Maine,XL,White,Spring,7,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months
321,66,Male,64795,Jewelry,Accessories,72,Kansas,L,White,Summer,2,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly
322,41,Male,34421,Sneakers,Footwear,36,Vermont,L,Orange,Summer,7,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,41,Male,47025,Belt,Accessories,95,Tennessee,S,Cyan,Winter,7,3,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,66,Male,64325,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,7,3.5,Yes,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly
325,37,Male,40464,Shirt,Clothing,82,Wyoming,M,Olive,Summer,8,4.8,Yes,Standard,Yes,Yes,37,Venmo,Quarterly
326,70,Male,62187,Pants,Clothing,70,Vermont,M,Charcoal,Winter,3,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,62,Male,14849,Scarf,Accessories,41,New Jersey,M,White,Fall,8,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,61,Male,27255,Coat,Outerwear,42,Iowa,M,Teal,Summer,7,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly
329,48,Male,54432,Coat,Outerwear,50,Florida,M,Yellow,Fall,4,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,70,Male,29999,Socks,Clothing,31,Nevada,S,White,Summer,8,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,46,Male,24072,Sweater,Clothing,51,North Dakota,M,Beige,Winter,8,3.7,Yes,Express,Yes,Yes,43,Venmo,Bi-Weekly
332,31,Male,33996,Shirt,Clothing,98,Florida,L,Beige,Fall,4,3.3,Yes,Store Pickup,Yes,Yes,46,PayPal,Quarterly
333,19,Male,66334,Shirt,Clothing,86,New York,M,Maroon,Winter,5,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,39,Male,35178,Sweater,Clothing,64,Alaska,M,Teal,Winter,7,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,41,Male,22010,Blouse,Clothing,46,Kansas,M,Lavender,Fall,8,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,20,Male,62204,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3,3.7,Yes,Standard,Yes,Yes,44,Venmo,Every 3 Months
337,36,Male,75693,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4,4.4,Yes,Express,Yes,Yes,16,PayPal,Annually
338,32,Male,30675,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,8,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,69,Male,83003,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
340,40,Male,83532,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,1,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,40,Male,68655,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months
342,20,Male,41411,Hat,Accessories,20,Utah,S,Blue,Summer,6,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,64,Male,55212,Coat,Outerwear,36,Kentucky,M,Olive,Spring,8,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,27,Male,59292,Sandals,Footwear,39,Nebraska,M,Purple,Summer,3,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly
345,24,Male,27190,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,8,4,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
346,48,Male,82623,Shoes,Footwear,59,Wyoming,S,Olive,Winter,1,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,49,Male,44300,Jeans,Clothing,50,New Mexico,L,Violet,Spring,6,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
348,36,Male,84835,Sandals,Footwear,41,Oregon,L,Red,Fall,1,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
349,56,Male,30372,Blouse,Clothing,59,South Carolina,M,Beige,Fall,7,2.7,Yes,Free Shipping,Yes,Yes,17,PayPal,Fortnightly
350,37,Male,33181,Hat,Accessories,87,Arizona,M,Green,Winter,6,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,42,Male,71113,Sweater,Clothing,68,Kentucky,M,Violet,Spring,4,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,28,Male,71952,Skirt,Clothing,90,New York,M,Teal,Winter,4,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,27,Male,69759,Jeans,Clothing,71,Texas,XL,Yellow,Fall,3,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
354,63,Male,72099,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,1,4.1,Yes,Store Pickup,Yes,Yes,35,Debit Card,Monthly
355,58,Male,60000,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,6,3,Yes,Free Shipping,Yes,Yes,42,Venmo,Weekly
356,37,Male,38643,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,7,4.1,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Every 3 Months
357,56,Male,50737,Pants,Clothing,80,Nevada,L,Black,Spring,6,3.8,Yes,Standard,Yes,Yes,27,Cash,Weekly
358,18,Male,68462,Belt,Accessories,56,Arkansas,M,Olive,Spring,1,4,Yes,Standard,Yes,Yes,16,Credit Card,Bi-Weekly
359,48,Male,65073,Hat,Accessories,25,Minnesota,XL,Magenta,Summer,2,3.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months
360,31,Male,46681,Sneakers,Footwear,74,Georgia,M,Olive,Winter,5,3,Yes,Store Pickup,Yes,Yes,30,Credit Card,Every 3 Months
361,51,Male,78618,Pants,Clothing,30,Rhode Island,M,Teal,Summer,2,3,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
362,65,Male,62187,T-shirt,Clothing,96,Nevada,M,White,Spring,4,2.6,Yes,Free Shipping,Yes,Yes,45,Cash,Annually
363,53,Male,28442,Sneakers,Footwear,64,Texas,M,Charcoal,Fall,4,3.4,Yes,Free Shipping,Yes,Yes,1,Venmo,Fortnightly
364,55,Male,37717,Shorts,Clothing,88,Florida,L,Yellow,Winter,9,3.1,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly
365,62,Male,51479,Shoes,Footwear,88,North Dakota,L,Charcoal,Summer,7,3,Yes,Free Shipping,Yes,Yes,7,Venmo,Every 3 Months
