Customer ID,Age,Gender,Income,Purchase Amount (USD),NumWebVisitsMonth,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Item Purchased_belt,Item Purchased_blouse,Item Purchased_boots,Item Purchased_coat,Item Purchased_dress,Item Purchased_gloves,Item Purchased_handbag,Item Purchased_hat,Item Purchased_hoodie,Item Purchased_jacket,Item Purchased_jeans,Item Purchased_jewelry,Item Purchased_pants,Item Purchased_sandals,Item Purchased_scarf,Item Purchased_shirt,Item Purchased_shoes,Item Purchased_shorts,Item Purchased_skirt,Item Purchased_sneakers,Item Purchased_socks,Item Purchased_sunglasses,Item Purchased_sweater,Item Purchased_t-shirt,Location_alaska,Location_arizona,Location_arkansas,Location_california,Location_colorado,Location_connecticut,Location_delaware,Location_florida,Location_georgia,Location_hawaii,Location_idaho,Location_illinois,Location_indiana,Location_iowa,Location_kansas,Location_kentucky,Location_louisiana,Location_maine,Location_maryland,Location_massachusetts,Location_michigan,Location_minnesota,Location_mississippi,Location_missouri,Location_montana,Location_nebraska,Location_nevada,Location_new hampshire,Location_new jersey,Location_new mexico,Location_new york,Location_north carolina,Location_north dakota,Location_ohio,Location_oklahoma,Location_oregon,Location_pennsylvania,Location_rhode island,Location_south carolina,Location_south dakota,Location_tennessee,Location_texas,Location_utah,Location_vermont,Location_virginia,Location_washington,Location_west virginia,Location_wisconsin,Location_wyoming,Size_m,Size_s,Size_xl,Color_black,Color_blue,Color_brown,Color_charcoal,Color_cyan,Color_gold,Color_gray,Color_green,Color_indigo,Color_lavender,Color_magenta,Color_maroon,Color_olive,Color_orange,Color_peach,Color_pink,Color_purple,Color_red,Color_silver,Color_teal,Color_turquoise,Color_violet,Color_white,Color_yellow,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Frequency of Purchases_bi-weekly,Frequency of Purchases_every 3 months,Frequency of Purchases_fortnightly,Frequency of Purchases_monthly,Frequency of Purchases_quarterly,Frequency of Purchases_weekly,Category
39,-0.9909784935718305,1,-0.7454517690361527,-0.9612371119777348,-0.1992628240440875,-0.06974801959749076,1,1,1,1.2909732979173763,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
40,1.705389555199345,1,-0.6731806638397013,0.009950067085384573,0.19441752741079676,0.6284482751412582,1,1,1,-0.508923475155565,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
41,1.6396244808390725,1,-0.3288092355965089,0.6855585394771198,-0.5929431754989717,1.1870053109322567,1,1,1,0.39102491138090567,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
42,1.5080943321185272,1,-0.987907524619278,-0.8767860529287679,0.9817782303205652,1.0473660519845074,1,1,1,1.0140661020600008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
43,-1.5828641628142837,1,-0.9719987907710025,1.6989712480647226,-0.1992628240440875,0.48880901619350764,1,1,1,-0.7166038720485968,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
44,-1.254038791012921,1,-1.0777392112900628,0.3899798328057356,-1.3803038784087402,-0.06974801959749076,1,1,1,-0.4396966761912211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
45,-0.3333277499691048,1,-1.132682545751424,-0.2856286395859996,-0.1992628240440875,1.1870053109322567,1,1,1,1.3602000968817203,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
46,0.3900880679938935,1,-0.32958527139398575,-1.63684558436947,-1.7739842298636244,-1.1868620911794894,1,1,1,-0.024335882405157744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
47,0.8504435885158015,1,-1.132682545751424,-0.7078839348308341,1.3754585817754494,-1.1868620911794894,1,1,1,1.3602000968817203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,1
48,0.7189134397952563,1,-0.7532232132365996,-0.24340311006151613,1.7691389332303336,1.0473660519845074,1,1,1,0.7371589062026251,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
49,-0.13603252688828707,1,-1.0827945301993407,-0.2011775805370327,0.19441752741079676,-1.4661406090749887,1,1,1,0.875612504131313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1
50,1.5738594064787998,1,-0.41152356538186313,-1.256815818649119,0.9817782303205652,1.1870053109322567,1,1,1,0.5987053082739373,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1
51,0.32432299363362094,1,-0.4898366635729558,-1.3412668776980858,-1.3803038784087402,-0.06974801959749076,1,1,1,0.9448393030956568,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1
